customer_id,signup_date,state,city,customer_segment,acquisition_channel,age,annual_income_inr,gender
109170,2024-07-30 15:57:16,Tamil Nadu,Coimbatore,Mass,Organic,31,674000,Male
109171,2025-02-19 05:32:12,Karnataka,Mysuru,Mid-Market,Email,26,644000,Female
109172,2023-12-24 05:24:57,Rajasthan,Udaipur,Mid-Market,Organic,44,336000,Female
109173,2024-07-20 02:19:27,Maharashtra,Pune,Mass,Social,33,645000,Male
109174,2025-05-18 02:33:06,Karnataka,Bengaluru,Mass,Paid Search,31,514000,Male
109175,2022-04-10 10:00:25,Madhya Pradesh,Indore,Mass,Referral,33,311000,Male
109176,2024-07-18 06:10:07,Bihar,Patna,Mass,Email,50,438000,Female
109177,2024-03-07 00:26:27,Gujarat,Ahmedabad,Mass,Marketplace,37,1208000,Female
109178,2025-04-02 04:54:50,Uttar Pradesh,Lucknow,Mass,Email,49,1065000,Male
109179,2023-01-20 22:56:38,Haryana,Gurugram,Mass,Email,25,1233000,Female
109180,2024-03-20 23:54:12,Maharashtra,Mumbai,Mid-Market,Marketplace,36,713000,Female
109181,2024-12-11 18:19:37,Gujarat,Vadodara,Mass,Social,33,274000,Male
109182,2023-09-28 23:01:58,Maharashtra,Pune,Mid-Market,Organic,61,797000,Female
109183,2022-12-11 23:07:54,Telangana,Hyderabad,Mid-Market,Paid Search,34,2024000,Male
109184,2025-04-21 10:13:30,Bihar,Patna,Mid-Market,Organic,26,404000,Female
109185,2022-07-20 00:39:12,Kerala,Kochi,Mid-Market,Referral,38,327000,Male
109186,2024-11-11 16:00:04,Bihar,Patna,Mass,Organic,40,439000,Male
109187,2024-12-06 10:02:47,Kerala,Kochi,Mass,Organic,50,921000,Male
109188,2022-02-14 18:18:39,West Bengal,Kolkata,Mass,Social,30,266000,Female
109189,2023-03-26 03:14:12,Kerala,Kochi,Mass,Paid Search,48,883000,Female
109190,2024-01-15 13:15:19,Rajasthan,Jaipur,Mass,Email,36,575000,Male
109191,2022-05-10 23:24:30,Gujarat,Ahmedabad,Mid-Market,Marketplace,39,672000,Female
109192,2022-07-10 19:19:27,Tamil Nadu,Chennai,Mid-Market,Paid Search,41,860000,Female
109193,2023-02-27 09:04:46,Uttar Pradesh,Kanpur,Mass,Email,34,589000,Female
109194,2025-04-25 13:50:50,Delhi,New Delhi,Mid-Market,Social,20,658000,Male
109195,2023-07-01 12:34:04,Gujarat,Surat,Mass,Social,36,713000,Female
109196,2024-05-13 02:18:05,Karnataka,Mangaluru,Mid-Market,Marketplace,29,1109000,Male
109197,2024-02-13 07:44:05,Uttar Pradesh,Kanpur,Mid-Market,Email,23,665000,Female
109198,2023-07-31 08:55:54,Delhi,New Delhi,Mass,Marketplace,36,336000,Female
109199,2022-04-20 10:39:38,Tamil Nadu,Chennai,Mid-Market,Referral,25,792000,Male
109200,2025-05-10 18:08:03,Uttar Pradesh,Kanpur,Premium,Marketplace,36,908000,Female
109201,2023-11-17 21:04:50,Karnataka,Mangaluru,Mass,Paid Search,35,2075000,Male
109202,2023-03-06 12:30:21,Bihar,Patna,Mass,Marketplace,33,754000,Female
109203,2023-07-20 13:01:08,Gujarat,Vadodara,Mass,Social,25,1049000,Male
109204,2023-07-22 04:11:28,Telangana,Warangal,Mid-Market,Email,20,724000,Other
109205,2025-06-04 03:22:08,Maharashtra,Mumbai,Mass,Email,36,761000,Male
109206,2023-05-25 14:23:51,Punjab,Amritsar,Mass,Organic,47,1240000,Female
109207,2025-06-12 04:14:56,West Bengal,Kolkata,Mass,Paid Search,42,1743000,Female
109208,2022-06-18 09:23:24,Telangana,Warangal,Mass,Referral,22,894000,Female
109209,2022-09-14 08:09:24,Delhi,New Delhi,Mass,Organic,30,1255000,Female
109210,2022-07-11 09:44:31,Kerala,Thiruvananthapuram,Mass,Paid Search,32,218000,Female
109211,2025-04-23 23:51:30,Andhra Pradesh,Vijayawada,Mid-Market,Paid Search,22,423000,Female
109212,2024-01-25 17:10:28,Telangana,Hyderabad,Mass,Referral,28,529000,Female
109213,2023-09-19 18:42:40,Karnataka,Mysuru,Premium,Organic,25,831000,Male
109214,2022-03-30 18:55:40,Karnataka,Mangaluru,Mass,Email,50,430000,Male
109215,2025-04-03 23:50:14,Maharashtra,Nagpur,Mass,Paid Search,36,571000,Female
109216,2025-05-15 09:30:20,Kerala,Thiruvananthapuram,Mass,Organic,49,735000,Male
109217,2023-02-23 09:34:35,Bihar,Patna,Mid-Market,Email,37,1104000,Female
109218,2024-06-26 22:00:54,Bihar,Patna,Mass,Social,49,746000,Female
109219,2023-02-14 20:54:11,Haryana,Faridabad,Mass,Organic,20,940000,Female
109220,2025-05-15 19:39:44,Karnataka,Mangaluru,Premium,Email,47,635000,Female
109221,2022-06-28 08:56:08,Bihar,Patna,Mass,Marketplace,33,535000,Male
109222,2022-04-26 12:20:04,Tamil Nadu,Coimbatore,Premium,Email,33,1370000,Male
109223,2023-03-25 04:00:05,Tamil Nadu,Madurai,Mass,Social,44,757000,Female
109224,2022-08-16 11:54:02,Rajasthan,Jaipur,Mass,Social,34,412000,Male
109225,2024-06-01 14:20:12,Maharashtra,Pune,Mid-Market,Email,39,639000,Female
109226,2025-03-17 00:29:28,Punjab,Amritsar,Mid-Market,Referral,25,1099000,Male
109227,2025-05-07 12:07:14,Bihar,Patna,Mass,Organic,53,385000,Male
109228,2025-06-08 10:31:40,Haryana,Faridabad,Mid-Market,Referral,26,455000,Female
109229,2022-09-03 22:25:06,Haryana,Gurugram,Mid-Market,Email,23,440000,Female
109230,2022-03-08 00:33:44,Telangana,Hyderabad,Mass,Social,25,811000,Female
109231,2022-08-15 18:59:09,Maharashtra,Mumbai,Mid-Market,Organic,22,543000,Male
109232,2024-08-26 10:18:23,Haryana,Faridabad,Mass,Email,18,389000,Male
109233,2022-06-27 12:31:03,West Bengal,Kolkata,Mass,Social,35,401000,Female
109234,2024-05-23 04:32:55,Madhya Pradesh,Bhopal,Mass,Paid Search,22,1137000,Other
109235,2024-01-03 23:42:51,Karnataka,Mangaluru,Premium,Email,27,692000,Male
109236,2024-10-05 21:09:43,Tamil Nadu,Madurai,Mass,Referral,18,826000,Male
109237,2022-05-30 07:45:52,Telangana,Warangal,Premium,Paid Search,50,633000,Male
109238,2023-07-15 18:07:44,Rajasthan,Jaipur,Mass,Paid Search,39,370000,Female
109239,2022-04-23 12:49:52,Haryana,Gurugram,Mid-Market,Email,18,974000,Male
109240,2022-01-29 09:48:56,Bihar,Patna,Mid-Market,Paid Search,32,538000,Female
109241,2024-08-08 00:04:52,Tamil Nadu,Chennai,Mass,Paid Search,32,857000,Female
109242,2023-12-07 07:52:20,Uttar Pradesh,Kanpur,Mass,Paid Search,32,573000,Female
109243,2024-10-09 21:23:38,Maharashtra,Nagpur,Mass,Email,38,493000,Male
109244,2022-04-11 06:48:16,Delhi,New Delhi,Mid-Market,Email,19,837000,Female
109245,2023-02-06 16:44:55,Telangana,Hyderabad,Mass,Referral,24,565000,Female
109246,2022-06-24 18:23:23,West Bengal,Kolkata,Mass,Social,29,1632000,Female
109247,2024-01-13 12:40:48,Gujarat,Vadodara,Mass,Social,39,1183000,Female
109248,2023-12-20 01:54:03,Telangana,Hyderabad,Mid-Market,Organic,30,382000,Female
109249,2024-08-06 00:18:39,West Bengal,Kolkata,Mid-Market,Email,36,728000,Male
109250,2022-04-25 05:01:37,Punjab,Amritsar,Premium,Email,21,625000,Female
109251,2022-03-04 12:22:47,Delhi,New Delhi,Mass,Marketplace,27,508000,Male
109252,2024-12-27 14:08:33,Tamil Nadu,Chennai,Mass,Paid Search,41,465000,Female
109253,2024-03-21 12:18:39,Rajasthan,Udaipur,Mass,Paid Search,39,571000,Male
109254,2022-06-01 00:27:58,Haryana,Gurugram,Mass,Marketplace,37,1350000,Female
109255,2023-01-01 11:22:50,Punjab,Amritsar,Mass,Email,42,855000,Male
109256,2023-06-07 04:44:02,Delhi,New Delhi,Mass,Paid Search,40,727000,Male
109257,2023-06-07 10:37:19,Uttar Pradesh,Noida,Mid-Market,Referral,29,382000,Female
109258,2024-07-25 07:38:44,Madhya Pradesh,Bhopal,Mass,Email,40,180000,Female
109259,2023-03-31 21:39:32,Telangana,Hyderabad,Premium,Marketplace,35,434000,Female
109260,2024-02-02 02:47:36,Gujarat,Surat,Premium,Paid Search,31,1318000,Male
109261,2022-05-10 15:48:26,Bihar,Patna,Mid-Market,Social,30,575000,Female
109262,2023-08-22 15:02:55,Karnataka,Bengaluru,Mass,Marketplace,45,539000,Female
109263,2022-11-22 12:24:22,Rajasthan,Udaipur,Mid-Market,Organic,41,970000,Male
109264,2024-08-28 14:33:33,Punjab,Ludhiana,Mass,Email,29,710000,Male
109265,2022-06-17 15:51:02,Karnataka,Mangaluru,Mid-Market,Organic,27,499000,Male
109266,2023-02-07 06:11:53,Kerala,Kochi,Mass,Email,29,858000,Male
109267,2024-03-02 20:32:01,Gujarat,Surat,Premium,Email,41,891000,Male
109268,2023-11-23 05:00:35,Punjab,Amritsar,Mid-Market,Organic,24,1954000,Female
109269,2022-02-20 04:00:47,Madhya Pradesh,Indore,Mid-Market,Email,33,1261000,Female
109270,2025-03-04 05:27:37,Madhya Pradesh,Bhopal,Mid-Market,Organic,40,598000,Male
109271,2022-04-09 14:44:19,Maharashtra,Nagpur,Mid-Market,Social,38,696000,Female
109272,2023-07-14 10:11:32,Kerala,Kochi,Mass,Organic,39,388000,Female
109273,2022-03-19 00:45:59,Andhra Pradesh,Vijayawada,Mid-Market,Organic,19,638000,Female
109274,2024-01-06 22:33:45,West Bengal,Kolkata,Premium,Organic,38,870000,Male
109275,2023-03-30 01:25:29,West Bengal,Kolkata,Mass,Organic,27,689000,Male
109276,2024-05-06 05:37:56,Maharashtra,Pune,Mass,Email,30,413000,Female
109277,2024-03-11 21:24:43,Punjab,Amritsar,Premium,Email,18,523000,Female
109278,2025-03-11 00:31:32,Maharashtra,Pune,Premium,Paid Search,44,508000,Male
109279,2022-02-27 19:25:06,Tamil Nadu,Coimbatore,Mass,Marketplace,40,917000,Male
109280,2024-03-23 08:16:26,Andhra Pradesh,Vijayawada,Mass,Organic,27,901000,Male
109281,2023-03-11 11:18:38,Andhra Pradesh,Visakhapatnam,Mass,Email,38,727000,Female
109282,2024-02-22 00:38:18,Bihar,Patna,Mid-Market,Referral,42,869000,Male
109283,2025-05-13 04:34:15,Gujarat,Surat,Premium,Referral,47,610000,Female
109284,2024-11-30 09:54:47,Karnataka,Mangaluru,Mass,Organic,40,472000,Male
109285,2025-05-27 17:14:28,Gujarat,Surat,Premium,Social,29,626000,Male
109286,2025-06-20 13:35:18,Karnataka,Mangaluru,Mass,Paid Search,23,729000,Male
109287,2024-09-21 10:30:17,Madhya Pradesh,Indore,Mass,Email,56,783000,Female
109288,2025-02-21 22:32:56,Uttar Pradesh,Noida,Mass,Referral,31,536000,Female
109289,2024-05-26 10:08:06,Telangana,Hyderabad,Premium,Paid Search,34,322000,Female
109290,2022-06-09 11:17:10,Maharashtra,Nagpur,Mass,Organic,38,761000,Male
109291,2025-02-15 11:24:01,Telangana,Warangal,Premium,Marketplace,43,302000,Female
109292,2024-05-13 19:47:47,Madhya Pradesh,Indore,Mid-Market,Organic,32,588000,Female
109293,2025-01-08 23:08:29,Rajasthan,Jaipur,Premium,Social,44,338000,Male
109294,2023-02-24 14:12:13,Maharashtra,Nagpur,Mid-Market,Referral,60,1138000,Female
109295,2024-01-19 16:41:13,Karnataka,Bengaluru,Mid-Market,Social,32,984000,Female
109296,2023-06-14 06:36:09,Telangana,Warangal,Mass,Organic,40,1019000,Male
109297,2022-01-16 02:07:57,Karnataka,Bengaluru,Mass,Referral,25,398000,Female
109298,2024-04-04 02:31:15,Andhra Pradesh,Vijayawada,Mid-Market,Organic,31,358000,Female
109299,2023-01-23 01:06:25,Rajasthan,Udaipur,Mass,Social,27,1801000,Female
109300,2022-07-05 07:25:11,Maharashtra,Nagpur,Mid-Market,Organic,24,730000,Male
109301,2022-09-27 05:53:57,Haryana,Gurugram,Mass,Paid Search,24,295000,Male
109302,2024-06-03 13:13:16,Telangana,Hyderabad,Mid-Market,Marketplace,48,574000,Female
109303,2023-01-10 19:19:00,Delhi,New Delhi,Mass,Organic,52,464000,Male
109304,2023-03-12 06:34:26,Uttar Pradesh,Noida,Mass,Email,47,961000,Female
109305,2024-11-12 03:51:40,Maharashtra,Nagpur,Mass,Paid Search,33,418000,Male
109306,2023-08-29 12:10:12,Gujarat,Ahmedabad,Mass,Email,43,553000,Female
109307,2023-04-20 15:43:55,Punjab,Ludhiana,Mid-Market,Social,21,936000,Male
109308,2024-12-28 02:07:08,Andhra Pradesh,Visakhapatnam,Mass,Organic,18,769000,Female
109309,2022-03-05 19:14:31,Tamil Nadu,Coimbatore,Mid-Market,Marketplace,31,564000,Female
109310,2024-05-16 13:26:42,West Bengal,Kolkata,Mid-Market,Social,36,426000,Female
109311,2024-02-04 15:27:14,Delhi,New Delhi,Mass,Organic,32,777000,Female
109312,2023-05-23 16:56:55,Uttar Pradesh,Noida,Mid-Market,Organic,37,296000,Male
109313,2024-08-15 11:15:36,Delhi,New Delhi,Mass,Marketplace,35,804000,Female
109314,2022-12-24 06:22:57,Uttar Pradesh,Lucknow,Mass,Social,30,701000,Female
109315,2024-02-27 12:44:01,Karnataka,Bengaluru,Mid-Market,Referral,30,596000,Male
109316,2022-11-25 16:46:46,Andhra Pradesh,Visakhapatnam,Mid-Market,Social,38,439000,Male
109317,2024-09-21 12:08:23,Madhya Pradesh,Indore,Premium,Marketplace,52,810000,Other
109318,2023-06-18 06:21:52,Tamil Nadu,Chennai,Premium,Organic,30,771000,Female
109319,2024-10-23 20:53:14,Haryana,Gurugram,Mass,Organic,47,467000,Female
109320,2024-01-12 10:03:39,Maharashtra,Nagpur,Mid-Market,Paid Search,28,234000,Male
109321,2022-02-23 23:08:37,Kerala,Thiruvananthapuram,Mass,Social,27,708000,Male
109322,2024-02-26 07:06:09,Tamil Nadu,Coimbatore,Mass,Social,43,1154000,Male
109323,2022-01-03 08:37:05,Karnataka,Mysuru,Mid-Market,Organic,50,600000,Female
109324,2024-07-25 08:28:24,Rajasthan,Jaipur,Mid-Market,Marketplace,24,593000,Female
109325,2022-10-14 10:39:12,Gujarat,Ahmedabad,Premium,Marketplace,18,768000,Male
109326,2025-06-08 10:06:37,Uttar Pradesh,Lucknow,Premium,Social,31,475000,Female
109327,2022-10-14 22:55:42,Uttar Pradesh,Lucknow,Mass,Social,47,615000,Male
109328,2023-08-03 12:15:00,Maharashtra,Mumbai,Mid-Market,Referral,38,1093000,Female
109329,2023-12-20 21:15:02,Maharashtra,Nagpur,Premium,Email,18,762000,Female
109330,2022-07-02 03:44:21,West Bengal,Kolkata,Mid-Market,Paid Search,28,1489000,Male
109331,2022-10-20 13:25:59,West Bengal,Kolkata,Mid-Market,Paid Search,37,753000,Male
109332,2025-05-26 13:08:50,Maharashtra,Nagpur,Mid-Market,Social,46,913000,Male
109333,2023-04-11 21:50:41,Telangana,Warangal,Mid-Market,Organic,31,550000,Female
109334,2024-09-12 03:52:16,West Bengal,Kolkata,Mass,Organic,41,619000,Female
109335,2023-08-03 07:47:12,Rajasthan,Jaipur,Mass,Email,42,754000,Male
109336,2022-09-29 06:18:42,Punjab,Ludhiana,Mass,Paid Search,35,1205000,Female
109337,2024-02-07 06:08:26,Gujarat,Surat,Premium,Social,32,650000,Female
109338,2022-06-27 02:58:54,Uttar Pradesh,Lucknow,Mass,Organic,41,1043000,Female
109339,2025-06-26 20:12:58,Uttar Pradesh,Noida,Mass,Marketplace,30,1221000,Male
109340,2024-05-12 17:47:16,Tamil Nadu,Coimbatore,Mid-Market,Social,28,1687000,Female
109341,2024-05-29 05:21:40,Maharashtra,Mumbai,Mass,Organic,20,755000,Female
109342,2022-02-03 02:36:58,Maharashtra,Mumbai,Premium,Paid Search,18,835000,Male
109343,2022-12-06 09:58:32,Punjab,Ludhiana,Mass,Social,21,550000,Female
109344,2023-05-09 16:44:56,Delhi,New Delhi,Mid-Market,Email,34,815000,Male
109345,2023-03-24 23:16:01,West Bengal,Kolkata,Premium,Organic,47,877000,Female
109346,2022-05-26 06:08:21,Uttar Pradesh,Lucknow,Premium,Organic,38,656000,Female
109347,2022-02-25 17:59:14,Telangana,Warangal,Premium,Email,47,387000,Female
109348,2024-01-31 13:50:43,Punjab,Ludhiana,Mid-Market,Marketplace,32,596000,Male
109349,2023-06-20 17:34:28,Rajasthan,Udaipur,Mass,Email,37,226000,Female
109350,2022-11-02 18:50:51,Maharashtra,Nagpur,Mid-Market,Organic,29,665000,Male
109351,2024-01-23 07:54:46,Haryana,Gurugram,Mid-Market,Referral,18,429000,Male
109352,2025-06-19 04:20:15,Uttar Pradesh,Noida,Mass,Organic,22,838000,Female
109353,2025-04-27 10:12:26,Tamil Nadu,Coimbatore,Mid-Market,Paid Search,28,1940000,Male
109354,2025-01-25 17:27:22,Kerala,Kochi,Premium,Social,37,1067000,Female
109355,2022-12-09 03:56:46,Rajasthan,Jaipur,Mass,Paid Search,19,507000,Female
109356,2022-08-06 07:18:13,Tamil Nadu,Chennai,Premium,Social,38,1154000,Female
109357,2022-11-07 22:50:53,Bihar,Patna,Mid-Market,Paid Search,38,804000,Other
109358,2023-02-01 01:42:49,West Bengal,Kolkata,Mass,Marketplace,19,928000,Female
109359,2022-01-23 00:11:04,West Bengal,Kolkata,Mass,Organic,41,644000,Male
109360,2023-02-05 22:46:31,Maharashtra,Mumbai,Mass,Organic,32,1103000,Female
109361,2024-01-04 20:15:46,Tamil Nadu,Coimbatore,Mass,Marketplace,20,485000,Male
109362,2022-11-16 02:26:00,Gujarat,Ahmedabad,Mass,Email,34,307000,Female
109363,2025-06-25 17:25:50,West Bengal,Kolkata,Mass,Marketplace,22,532000,Female
109364,2024-12-20 00:04:50,Uttar Pradesh,Noida,Mass,Paid Search,45,814000,Male
109365,2023-04-19 21:14:22,Haryana,Faridabad,Mass,Paid Search,18,543000,Female
109366,2023-06-11 10:29:45,Tamil Nadu,Madurai,Mass,Paid Search,43,1015000,Female
109367,2023-09-28 18:01:33,Rajasthan,Udaipur,Premium,Social,50,766000,Male
109368,2023-02-28 14:59:41,Punjab,Amritsar,Mid-Market,Organic,48,557000,Female
109369,2023-05-06 16:15:01,Haryana,Gurugram,Premium,Referral,46,717000,Female
109370,2023-12-31 06:39:56,Haryana,Gurugram,Mid-Market,Referral,29,180000,Male
109371,2022-11-22 00:28:24,Madhya Pradesh,Bhopal,Mass,Marketplace,34,924000,Male
109372,2022-09-26 06:15:31,Maharashtra,Pune,Mid-Market,Referral,36,779000,Male
109373,2023-10-28 05:26:02,Rajasthan,Jaipur,Mid-Market,Organic,21,486000,Female
109374,2022-01-20 17:45:48,Bihar,Patna,Mid-Market,Email,42,1078000,Male
109375,2024-08-02 21:58:05,Uttar Pradesh,Kanpur,Mass,Paid Search,40,564000,Female
109376,2024-05-23 06:28:27,Delhi,New Delhi,Mass,Referral,37,752000,Female
109377,2025-05-18 00:28:00,Bihar,Patna,Mass,Organic,18,596000,Female
109378,2022-07-08 15:56:48,Karnataka,Mangaluru,Mass,Paid Search,42,319000,Female
109379,2024-10-16 07:27:25,Tamil Nadu,Madurai,Premium,Referral,38,602000,Male
109380,2022-05-10 04:05:10,Karnataka,Mangaluru,Mid-Market,Referral,26,312000,Male
109381,2024-09-09 11:36:10,Gujarat,Surat,Mass,Paid Search,34,713000,Male
109382,2022-10-19 09:02:17,Telangana,Warangal,Mass,Social,50,725000,Male
109383,2024-11-15 03:24:00,Uttar Pradesh,Noida,Mid-Market,Organic,40,842000,Female
109384,2022-06-25 15:14:54,Andhra Pradesh,Vijayawada,Mass,Social,47,499000,Female
109385,2024-11-01 17:59:37,Gujarat,Ahmedabad,Mid-Market,Email,51,438000,Male
109386,2024-03-06 09:32:53,Uttar Pradesh,Lucknow,Mass,Social,31,820000,Male
109387,2022-02-28 04:27:20,Madhya Pradesh,Indore,Mass,Paid Search,31,254000,Male
109388,2022-12-08 01:02:20,Punjab,Amritsar,Premium,Social,34,756000,Female
109389,2023-08-31 07:17:54,Delhi,New Delhi,Mass,Organic,18,1169000,Female
109390,2024-05-06 20:32:34,Maharashtra,Mumbai,Premium,Paid Search,44,572000,Male
109391,2024-07-27 05:25:08,West Bengal,Kolkata,Mid-Market,Marketplace,38,1150000,Male
109392,2023-11-29 04:56:04,Punjab,Ludhiana,Mass,Email,26,812000,Male
109393,2024-06-01 11:02:18,Uttar Pradesh,Kanpur,Mid-Market,Organic,32,1237000,Female
109394,2023-03-28 14:08:58,Delhi,New Delhi,Mid-Market,Referral,20,894000,Male
109395,2023-02-22 09:46:49,Kerala,Thiruvananthapuram,Premium,Social,45,606000,Female
109396,2022-09-05 01:40:18,Rajasthan,Udaipur,Mass,Email,34,678000,Female
109397,2024-05-01 14:08:59,Uttar Pradesh,Noida,Mid-Market,Paid Search,40,530000,Male
109398,2024-05-09 02:01:52,Madhya Pradesh,Bhopal,Mid-Market,Organic,34,483000,Male
109399,2025-03-12 11:06:41,Haryana,Faridabad,Mass,Organic,51,857000,Female
109400,2023-11-01 16:43:38,Rajasthan,Udaipur,Mid-Market,Marketplace,24,670000,Male
109401,2024-02-24 03:17:37,Rajasthan,Udaipur,Mass,Referral,24,499000,Male
109402,2024-07-09 12:36:25,Rajasthan,Jaipur,Mass,Email,21,1178000,Male
109403,2025-01-18 18:10:17,Uttar Pradesh,Lucknow,Mass,Organic,42,861000,Male
109404,2023-10-09 07:44:02,Gujarat,Vadodara,Mass,Email,18,212000,Female
109405,2024-08-11 19:01:57,Rajasthan,Jaipur,Mid-Market,Organic,18,906000,Female
109406,2024-10-21 05:44:20,West Bengal,Kolkata,Premium,Social,27,499000,Female
109407,2024-01-15 06:17:50,Gujarat,Ahmedabad,Mass,Social,43,1105000,Male
109408,2023-12-04 00:27:23,Karnataka,Mangaluru,Mass,Organic,42,1024000,Male
109409,2024-11-04 15:18:43,Rajasthan,Udaipur,Mass,Referral,23,1175000,Female
109410,2023-12-13 18:39:00,West Bengal,Kolkata,Premium,Paid Search,18,944000,Male
109411,2023-12-03 23:47:58,Tamil Nadu,Coimbatore,Mid-Market,Email,51,1204000,Female
109412,2022-10-05 23:54:19,Telangana,Hyderabad,Premium,Social,29,258000,Male
109413,2025-05-13 03:29:57,Delhi,New Delhi,Mid-Market,Organic,43,335000,Male
109414,2022-03-14 20:29:39,Bihar,Patna,Mid-Market,Social,43,1055000,Female
109415,2024-12-25 12:37:08,Madhya Pradesh,Bhopal,Premium,Email,23,378000,Male
109416,2022-11-21 12:11:32,Uttar Pradesh,Lucknow,Mass,Marketplace,30,594000,Male
109417,2022-10-17 09:21:27,Telangana,Hyderabad,Premium,Marketplace,42,1039000,Male
109418,2024-07-18 20:07:34,Kerala,Thiruvananthapuram,Mid-Market,Email,32,2193000,Female
109419,2023-01-05 18:22:52,Uttar Pradesh,Kanpur,Premium,Referral,19,803000,Male
109420,2022-06-18 13:04:27,Bihar,Patna,Mass,Organic,33,733000,Male
109421,2023-08-12 03:53:04,Maharashtra,Mumbai,Mass,Paid Search,29,279000,Female
109422,2025-03-09 11:11:19,Maharashtra,Pune,Mass,Organic,44,834000,Male
109423,2025-01-14 07:47:37,Uttar Pradesh,Lucknow,Mass,Social,41,691000,Male
109424,2023-03-18 06:17:14,Delhi,New Delhi,Mass,Organic,24,1055000,Male
109425,2024-04-05 05:01:01,West Bengal,Kolkata,Mass,Referral,35,900000,Male
109426,2023-09-02 16:12:05,Haryana,Gurugram,Mass,Organic,18,1079000,Male
109427,2023-05-24 14:15:39,Karnataka,Mangaluru,Mass,Organic,24,430000,Male
109428,2022-01-27 06:24:58,Gujarat,Ahmedabad,Mass,Email,50,1002000,Male
109429,2022-07-18 21:20:49,Rajasthan,Udaipur,Mid-Market,Email,35,535000,Male
109430,2025-01-12 22:58:23,Punjab,Amritsar,Mass,Paid Search,48,424000,Male
109431,2025-05-14 17:01:58,Uttar Pradesh,Lucknow,Mid-Market,Organic,37,600000,Male
109432,2025-04-25 14:43:54,Delhi,New Delhi,Mid-Market,Paid Search,40,704000,Female
109433,2025-05-05 13:13:09,Uttar Pradesh,Kanpur,Mass,Organic,35,764000,Female
109434,2023-08-24 19:55:46,Gujarat,Surat,Mass,Marketplace,18,394000,Male
109435,2022-03-26 00:54:34,Haryana,Faridabad,Mid-Market,Social,38,1202000,Male
109436,2022-08-28 22:54:38,Uttar Pradesh,Noida,Mid-Market,Social,47,1006000,Male
109437,2024-10-11 12:50:58,Tamil Nadu,Madurai,Mass,Email,42,1157000,Male
109438,2024-06-04 23:23:05,Kerala,Kochi,Mid-Market,Paid Search,18,1466000,Male
109439,2025-06-16 12:27:53,Uttar Pradesh,Lucknow,Mass,Organic,43,552000,Female
109440,2023-01-15 05:14:46,Karnataka,Mysuru,Mid-Market,Email,33,1310000,Female
109441,2023-05-25 03:05:03,Uttar Pradesh,Kanpur,Mid-Market,Social,30,558000,Female
109442,2025-05-10 22:15:30,Andhra Pradesh,Vijayawada,Mass,Organic,31,803000,Female
109443,2025-03-13 23:19:58,Rajasthan,Jaipur,Mid-Market,Email,34,1020000,Male
109444,2023-02-02 08:18:14,Tamil Nadu,Madurai,Premium,Organic,26,692000,Male
109445,2025-05-07 12:33:26,Kerala,Thiruvananthapuram,Mid-Market,Referral,34,1000000,Female
