customer_id,recency_days,frequency,monetary,gross_profit,contribution_profit,returns,first_order,last_order,avg_order_value,return_rate,R_score,F_score,M_score,RFM_score,rfm_segment,tenure_years,annual_contribution,estimated_retention,clv_3yr,churn_probability,churn_band
103569,114,7,36610.284999999996,18574.183199,17547.877315959,0,2024-02-24 12:13:17,2025-09-07 01:49:00,5230.040714285714,0.0,3,5,5,13,Potential Loyalist,1.5342465753424657,11437.455750580419,0.93,27026.260838078553,0.3460000000000001,Low
103570,74,6,11041.492,3707.209072,2682.300791450334,0,2024-09-01 14:05:30,2025-10-17 19:14:16,1840.2486666666666,0.0,4,4,3,11,Loyal Customers,1.126027397260274,2382.091943745431,0.8500000000000001,4735.219814993048,0.216,Low
103571,202,5,9752.363,3095.92031,2231.66679935292,0,2024-04-02 21:27:19,2025-06-11 08:27:36,1950.4725999999998,0.0,2,4,3,9,At Risk Loyal,1.189041095890411,1876.8626307922023,0.73,2818.564805882147,0.728,High
103572,393,2,5904.388,1983.088296,1598.942134959054,0,2024-08-09 19:13:49,2024-12-02 15:08:12,2952.194,0.0,1,1,2,4,Hibernating,0.31232876712328766,5119.419993509252,0.55,4741.862768987945,0.95,Very High
103573,198,7,24127.907,9367.204406,8191.585851634055,1,2024-03-11 00:30:25,2025-06-15 07:00:58,3446.843857142857,0.14285714285714285,2,5,5,12,At Risk Loyal,1.263013698630137,6485.745847823058,0.8700000000000001,13475.039107138511,0.6819999999999999,High
103574,326,4,6534.068,3302.669492,2622.596765761231,0,2024-06-21 09:13:32,2025-02-07 03:56:48,1633.517,0.0,1,3,2,6,Potential Loyalist,0.6301369863013698,4161.947041316736,0.57,4086.627150633561,0.95,Very High
103575,79,8,25232.046,11289.483403999999,9476.24930833891,2,2024-02-26 11:50:52,2025-10-12 09:54:32,3154.00575,0.25,4,5,5,14,Champions,1.6246575342465754,5832.7672808494135,0.95,14369.154759265275,0.30600000000000005,Low
103576,568,3,4450.553,2119.8669630000004,1623.458523488461,0,2024-02-24 18:12:05,2024-06-10 00:23:23,1483.5176666666666,0.0,1,2,1,4,Hibernating,0.29041095890410956,5590.210953521588,0.55,5177.93289569937,0.95,Very High
103577,39,4,12351.424,3221.043522,2454.1409111896296,0,2024-05-12 14:14:07,2025-11-21 05:01:07,3087.856,0.0,5,3,3,11,Loyal Customers,1.526027397260274,1608.1892865066693,0.85,3196.8244532796775,0.116,Very Low
103578,431,2,2915.124,1395.207768,1095.4557299448059,0,2024-04-17 20:49:00,2024-10-25 05:26:11,1457.562,0.0,1,1,1,3,Hibernating,0.5205479452054794,2104.428112788706,0.55,1949.2265394705391,0.95,Very High
103579,24,3,3761.728,1257.08322,764.87372977885,0,2025-04-28 17:45:21,2025-12-06 14:00:10,1253.9093333333333,0.0,5,2,1,8,New / Promising,0.6054794520547945,1263.2529926211778,0.7100000000000001,1805.3160001667368,0.08,Very Low
103580,368,2,12267.514,5667.483414,5420.578828530802,0,2024-11-12 10:19:24,2024-12-27 15:04:09,6133.757,0.0,1,1,3,5,Hibernating,0.25,21682.315314123207,0.55,20083.244559706618,0.95,Very High
103581,37,4,8172.933999999999,3499.91754,2632.0014388786876,0,2024-01-10 17:21:13,2025-11-23 21:11:46,2043.2334999999998,0.0,5,3,2,10,Loyal Customers,1.8712328767123287,1406.560066165038,0.8099999999999999,2554.2376373885236,0.108,Very Low
103582,29,7,25908.723,9643.177651,8566.275055022359,0,2024-08-09 14:40:59,2025-12-01 21:57:21,3701.2461428571432,0.0,5,5,5,15,Champions,1.3123287671232877,6527.537359255033,0.95,16080.736637646572,0.02,Very Low
103583,646,1,833.796,281.82304800000003,165.7397451887323,0,2024-03-24 16:04:35,2024-03-24 16:04:35,833.796,0.0,1,1,1,3,Hibernating,0.25,662.9589807549291,0.55,614.0657559242532,0.95,Very High
103584,430,2,2774.867,677.942942,425.14538871070255,0,2024-07-10 22:48:17,2024-10-26 08:29:54,1387.4335,0.0,1,1,1,3,Hibernating,0.29315068493150687,1450.2623072841723,0.55,1343.3054621219646,0.95,Very High
103585,71,7,17116.440000000002,5288.158343,4119.40601700649,0,2024-03-26 00:08:59,2025-10-20 04:17:06,2445.2057142857147,0.0,4,5,4,13,Champions,1.5698630136986302,2624.0544436428777,0.95,6464.4177595152205,0.174,Very Low
103586,284,2,5028.242,1611.374606,1247.564671465004,0,2024-08-31 01:35:51,2025-03-21 20:34:41,2514.121,0.0,1,1,1,3,Hibernating,0.5534246575342465,2254.262896459042,0.55,2088.011007845188,0.95,Very High
103587,248,1,2756.9,912.5339000000001,756.0541015240209,0,2025-04-26 20:05:23,2025-04-26 20:05:23,2756.9,0.0,2,1,1,4,Hibernating,0.25,3024.2164060960836,0.55,2801.180446146497,0.95,Very High
103588,31,3,12844.496,4337.00712,3976.7710766823197,0,2024-07-27 14:24:23,2025-11-29 15:22:32,4281.498666666666,0.0,5,2,4,11,High Value New,1.3424657534246576,2962.2886591613196,0.8300000000000001,5630.198536323638,0.054000000000000006,Very Low
103589,162,7,16790.679,6121.844519,4928.702057029654,0,2024-03-29 02:47:13,2025-07-21 10:10:31,2398.6684285714286,0.0,2,5,4,11,At Risk Loyal,1.3123287671232877,3755.691546588358,0.8300000000000001,7138.159538601978,0.5379999999999999,Medium
103590,121,8,10259.528999999999,5231.034756999999,3805.9794655749406,0,2024-01-22 04:27:19,2025-08-31 23:15:45,1282.4411249999998,0.0,3,5,3,11,Potential Loyalist,1.6082191780821917,2366.5800765500057,0.8500000000000001,4704.384690805597,0.404,Medium
103591,26,2,2055.651,548.55255,276.9579049036425,0,2024-07-25 13:48:33,2025-12-04 19:08:36,1027.8255,0.0,5,1,1,7,New / Promising,1.3616438356164384,203.39966859120625,0.6500000000000001,249.09525322811706,0.08,Very Low
103592,198,3,3502.173,1374.580947,786.066636556319,1,2024-03-08 09:08:56,2025-06-15 22:52:45,1167.3909999999998,0.3333333333333333,2,2,1,5,Hibernating,1.2712328767123289,618.3498326358974,0.55,572.746532479,0.852,Very High
103593,39,8,16424.344,7602.659820000001,6115.787175382846,0,2024-06-28 09:02:12,2025-11-21 03:44:26,2053.043,0.0,5,5,4,14,Champions,1.3972602739726028,4376.984939244586,0.95,10782.801874759472,0.04600000000000001,Very Low
103594,28,9,24412.105,7564.618431999999,6224.496334685371,0,2024-01-11 13:26:10,2025-12-02 02:46:06,2712.456111111111,0.0,5,5,5,15,Champions,1.8904109589041096,3292.6683509567542,0.95,8111.563315953576,0.02,Very Low
103595,14,9,37147.58,15850.614096,14321.443657432332,2,2024-01-05 22:25:07,2025-12-16 07:41:02,4127.5088888888895,0.2222222222222222,5,5,5,15,Champions,1.9452054794520548,7362.432302764509,0.95,18137.51930586725,0.10999999999999999,Very Low
103596,355,4,13215.351999999999,4483.505782,3862.520181682891,0,2024-01-13 06:03:34,2025-01-09 15:57:58,3303.8379999999997,0.0,1,3,4,8,At Risk High Value,0.9917808219178083,3894.5300174426934,0.65,4769.4715906795345,0.95,Very High
103597,95,2,5479.656,1298.9268,942.7076076001536,0,2025-01-12 11:17:49,2025-09-26 15:27:14,2739.828,0.0,3,1,2,6,Potential Loyalist,0.7041095890410959,1338.8648901714243,0.5700000000000001,1314.6350871090224,0.34,Low
103598,9,3,10484.204,3181.3531120000002,2765.623351094822,0,2024-02-21 06:35:07,2025-12-21 22:49:17,3494.7346666666667,0.0,5,2,3,10,New / Promising,1.832876712328767,1508.897642974006,0.79,2616.070492658003,0.08,Very Low
103599,488,1,1527.064,513.093504,359.90849819878156,0,2024-08-29 06:07:19,2024-08-29 06:07:19,1527.064,0.0,1,1,1,3,Hibernating,0.25,1439.6339927951262,0.55,1333.4609858264857,0.95,Very High
103600,318,2,5471.380999999999,2939.1943730000003,2662.14643682793,0,2024-05-09 16:52:29,2025-02-15 05:06:00,2735.6904999999997,0.0,1,1,2,4,Hibernating,0.7698630136986301,3457.9482186554965,0.55,3202.9245375296537,0.95,Very High
103601,172,4,8527.2,4703.050536,4185.665488896476,0,2024-01-28 18:35:55,2025-07-11 10:06:48,2131.8,0.0,2,3,2,7,Potential Loyalist,1.4493150684931506,2888.030063227247,0.6299999999999999,3352.6012046798564,0.648,High
103602,40,7,13888.438,5481.438486,4231.307298565966,1,2024-05-09 12:31:57,2025-11-20 03:19:34,1984.0625714285713,0.14285714285714285,4,5,4,13,Champions,1.5315068493150685,2762.8392915502286,0.95,6806.317386536068,0.04999999999999999,Very Low
103603,15,8,32940.767,16172.16023,14767.273520381728,0,2024-01-24 17:30:36,2025-12-15 06:04:31,4117.595875,0.0,5,5,5,15,Champions,1.8904109589041096,7811.6736738251175,0.95,19244.235633506214,0.02,Very Low
103604,78,7,15200.003999999999,6238.184801,5095.427704190806,1,2024-03-09 08:26:59,2025-10-13 03:11:02,2171.429142857143,0.14285714285714285,4,5,4,13,Champions,1.5945205479452054,3195.586103143719,0.95,7872.3989920514405,0.202,Low
103605,70,7,18503.153,7184.50291,5830.290358817203,0,2024-01-20 14:27:58,2025-10-21 05:46:39,2643.307571428571,0.0,4,5,5,14,Champions,1.7506849315068493,3330.2910500286057,0.95,8204.247690178425,0.16999999999999998,Very Low
103606,502,2,8611.497,2772.591588,2420.589142338749,0,2024-08-02 05:31:00,2024-08-15 21:42:07,4305.7485,0.0,1,1,2,4,Hibernating,0.25,9682.356569354995,0.55,8968.282772365064,0.95,Very High
103607,39,3,10438.493999999999,5444.475426,4772.538160551714,0,2025-03-01 02:37:45,2025-11-21 23:50:12,3479.4979999999996,0.0,5,2,3,10,New / Promising,0.726027397260274,6573.495956986323,0.79,11396.882278100855,0.116,Very Low
103608,167,4,5958.017,1788.7367279999999,910.7518891759838,0,2024-10-16 21:55:21,2025-07-16 19:19:26,1489.50425,0.0,2,3,2,7,Potential Loyalist,0.7452054794520548,1222.1486748133605,0.6299999999999999,1418.7446216880871,0.628,High
103609,517,2,7117.028,3417.5344460000006,2979.88010960279,0,2024-07-19 14:20:51,2024-07-31 16:44:17,3558.514,0.0,1,1,2,4,Hibernating,0.25,11919.52043841116,0.55,11040.455806078337,0.95,Very High
103610,319,2,6525.672,2155.853112,1712.2875738259481,0,2024-04-04 07:02:30,2025-02-14 07:38:52,3262.836,0.0,1,1,2,4,Hibernating,0.8657534246575342,1977.800520400225,0.55,1831.9377320207084,0.95,Very High
103611,39,3,10362.201000000001,4395.322017,3751.8726359677744,0,2024-08-25 07:29:02,2025-11-21 08:07:10,3454.0670000000005,0.0,5,2,3,10,New / Promising,1.2410958904109588,3023.032035603174,0.79,5241.220266680184,0.116,Very Low
103612,82,5,20684.096,9439.873424000001,8288.382182128546,0,2024-04-06 05:30:16,2025-10-09 02:33:42,4136.8192,0.0,4,4,5,13,Champions,1.5068493150684932,5500.471811776217,0.9299999999999999,12997.399872783646,0.21800000000000003,Low
103613,32,8,20141.931,7618.393637,5825.847082811516,0,2024-08-13 14:59:32,2025-11-28 16:21:22,2517.741375,0.0,5,5,5,15,Champions,1.2931506849315069,4505.1571720894135,0.95,11098.557083377998,0.02,Very Low
103614,196,1,2654.58,753.9007199999999,540.399834281507,0,2025-06-17 10:45:12,2025-06-17 10:45:12,2654.58,0.0,2,1,1,4,Hibernating,0.25,2161.599337126028,0.55,2002.1813860129837,0.824,Very High
103615,63,2,7659.348,2399.530896,2196.984886767988,0,2024-01-01 14:08:17,2025-10-28 22:30:55,3829.674,0.0,4,1,2,7,New / Promising,1.8246575342465754,1204.0532787842576,0.6300000000000001,1397.7383838033836,0.21200000000000002,Low
103616,374,2,8042.544,3577.3271999999997,3260.127213267158,0,2024-11-14 18:25:12,2024-12-21 02:38:29,4021.272,0.0,1,1,2,4,Hibernating,0.25,13040.508853068632,0.55,12078.77132515482,0.95,Very High
103617,20,10,28544.308,12218.320168999999,10497.430328526136,0,2024-01-04 08:47:46,2025-12-10 00:52:52,2854.4308,0.0,5,5,5,15,Champions,1.9315068493150684,5434.839815478071,0.95,13388.85140451694,0.02,Very Low
103618,196,4,7992.205,3535.3165629999994,3131.573980745112,0,2024-05-06 12:12:46,2025-06-17 17:35:25,1998.05125,0.0,2,3,2,7,Potential Loyalist,1.115068493150685,2808.4140122161325,0.6299999999999999,3260.1780433248664,0.744,High
103619,120,2,2875.014,1528.083684,1017.1344384175927,0,2025-02-13 20:27:21,2025-09-01 17:17:40,1437.507,0.0,3,1,1,5,Potential Loyalist,0.5452054794520548,1865.598341821213,0.55,1728.0104641118985,0.44,Medium
103620,469,4,10502.913,4398.123018,3636.276264733086,1,2024-02-15 03:54:20,2024-09-17 08:54:46,2625.72825,0.25,1,3,3,7,Potential Loyalist,0.589041095890411,6173.213193616634,0.61,6785.37707395563,0.95,Very High
103621,127,3,15146.181999999999,5824.297119,5287.097179235485,0,2024-01-17 19:00:23,2025-08-25 20:44:23,5048.727333333333,0.0,3,2,4,9,Potential Loyalist,1.6054794520547946,3293.15779935316,0.7100000000000001,4706.254804835418,0.43800000000000006,Medium
103622,299,1,22064.271,11760.256443,11640.475684478444,0,2025-03-06 03:23:00,2025-03-06 03:23:00,22064.271,0.0,1,1,5,7,At Risk High Value,0.25,46561.90273791378,0.5700000000000001,45719.25928536501,0.95,Very High
103623,358,2,1935.816,1113.7860799999999,900.4740768960148,0,2024-05-19 04:50:28,2025-01-06 05:24:26,967.908,0.0,1,1,1,3,Hibernating,0.6356164383561644,1416.6941295993336,0.55,1312.2129375413829,0.95,Very High
103624,216,4,5151.359,2439.537824,1757.021614302644,0,2024-05-15 18:11:52,2025-05-28 10:01:02,1287.83975,0.0,2,3,1,6,Potential Loyalist,1.0328767123287672,1701.09519687126,0.5900000000000001,1768.333304202865,0.824,Very High
103625,13,2,7832.272000000001,2342.577,2046.7981756171764,0,2024-11-14 04:18:07,2025-12-17 15:06:47,3916.1360000000004,0.0,5,1,2,8,New / Promising,1.0904109589041096,1877.0887791464056,0.6900000000000001,2550.467075555664,0.08,Very Low
103626,18,7,25538.329,7450.875086,6273.447403765348,0,2024-02-28 14:58:06,2025-12-12 22:30:58,3648.3327142857147,0.0,5,5,5,15,Champions,1.789041095890411,3506.597706545715,0.95,8638.583145477789,0.02,Very Low
103627,11,4,7979.067,2911.722238,2015.354712450085,0,2024-06-18 19:21:45,2025-12-19 10:53:12,1994.76675,0.0,5,3,2,10,Loyal Customers,1.5013698630136987,1342.343923438469,0.8099999999999999,2437.6245665174565,0.08,Very Low
103628,85,13,22180.596,9633.811248,7531.528356378955,1,2024-04-25 11:32:54,2025-10-06 04:36:16,1706.1996923076924,0.07692307692307693,4,5,5,14,Champions,1.4465753424657535,5206.454261511967,0.95,12826.218401740674,0.23,Low
103629,355,7,23844.138,9738.419149,8545.074922767979,1,2024-04-28 11:46:05,2025-01-09 06:05:20,3406.3054285714284,0.14285714285714285,1,5,5,11,At Risk Loyal,0.6986301369863014,12231.185673765931,0.81,22211.17714723643,0.95,Very High
103630,339,2,6212.844,2461.9386,2199.4742550383116,1,2024-04-30 05:31:01,2025-01-25 12:39:58,3106.422,0.5,1,1,2,4,Hibernating,0.7397260273972602,2973.363344774014,0.55,2754.0777980969306,0.95,Very High
103631,78,6,14987.948,6893.10974,5758.986971037562,0,2024-01-04 21:41:33,2025-10-13 04:19:54,2497.9913333333334,0.0,4,4,4,12,Champions,1.7726027397260273,3248.8875493488567,0.8900000000000001,7050.289775942389,0.202,Low
103632,9,4,11397.985999999999,4164.244092,3416.7545388489157,0,2024-03-21 08:47:56,2025-12-21 18:22:24,2849.4964999999997,0.0,5,3,3,11,Loyal Customers,1.7534246575342465,1948.6178229372724,0.85,3873.5422246183753,0.08,Very Low
103633,270,1,1125.18,684.1094400000001,602.9802410349663,0,2025-04-04 14:08:03,2025-04-04 14:08:03,1125.18,0.0,2,1,1,4,Hibernating,0.25,2411.920964139865,0.55,2234.04179303455,0.95,Very High
103635,80,6,11302.851999999999,5563.403722999999,4408.080265107398,0,2024-03-01 14:53:12,2025-10-11 01:35:23,1883.8086666666666,0.0,4,4,3,11,Loyal Customers,1.610958904109589,2736.3083278302724,0.8500000000000001,5439.345633947154,0.24000000000000002,Low
103636,60,3,5354.748,1672.614208,1046.795928407672,0,2025-01-28 09:28:58,2025-10-31 06:51:01,1784.916,0.0,4,2,1,7,New / Promising,0.7534246575342466,1389.3836867956372,0.6500000000000001,1701.5213627950666,0.2,Very Low
103637,180,4,10522.743,5082.999126000001,4459.349117615034,0,2024-04-03 05:08:04,2025-07-03 18:30:34,2630.68575,0.0,2,3,3,8,Potential Loyalist,1.2493150684931507,3569.435148968174,0.6699999999999999,4606.722738081458,0.6799999999999999,High
103638,54,8,22033.947,9064.162262,7793.047438775104,0,2024-02-13 00:30:23,2025-11-06 20:53:18,2754.243375,0.0,4,5,5,14,Champions,1.7315068493150685,4500.7315113179,0.95,11087.654367484176,0.10599999999999998,Very Low
103639,20,3,6801.9220000000005,3474.421104,2973.3530350244646,1,2025-09-04 02:15:19,2025-12-10 04:49:35,2267.3073333333336,0.3333333333333333,5,2,2,9,New / Promising,0.26575342465753427,11188.390286432263,0.75,17640.785820937235,0.18,Very Low
103640,119,5,13950.164,5329.859232,4552.165112806692,1,2024-08-01 12:42:25,2025-09-02 00:47:20,2790.0328,0.2,3,4,4,11,Potential Loyalist,1.084931506849315,4195.808752965764,0.8300000000000001,7974.65710391976,0.4660000000000001,Medium
103641,72,7,27375.503,9351.060609,7885.476469618139,1,2024-04-30 15:20:25,2025-10-19 17:45:43,3910.7861428571427,0.14285714285714285,4,5,5,14,Champions,1.4712328767123288,5359.774509144545,0.95,13203.926316334611,0.178,Very Low
103642,127,3,6113.2919999999995,2126.295258,1419.7101386925629,0,2024-10-12 21:29:47,2025-08-25 21:14:47,2037.764,0.0,3,2,2,7,Potential Loyalist,0.8657534246575342,1639.8550652619792,0.63,1903.643641837353,0.468,Medium
103643,101,4,7788.898999999999,3643.246263,3066.1764591816413,2,2024-08-15 10:43:02,2025-09-20 10:36:35,1947.2247499999999,0.5,3,3,2,8,Potential Loyalist,1.095890410958904,2797.886019003248,0.69,3801.5869317967495,0.4640000000000001,Medium
103644,96,6,20481.501,7055.1624059999995,5971.343635156873,2,2024-05-01 16:50:25,2025-09-25 10:25:49,3413.5835,0.3333333333333333,3,4,5,12,Potential Loyalist,1.4,4265.24545368348,0.87,8861.640686895078,0.3740000000000001,Low
103645,7,5,10922.243,5515.657338,4648.351640725969,0,2024-04-15 14:34:52,2025-12-23 05:44:12,2184.4486,0.0,5,4,3,12,Loyal Customers,1.6876712328767123,2754.2992676379527,0.91,6238.91600954066,0.04,Very Low
103646,237,1,7076.486,1493.138546,1259.1027163221554,0,2025-05-07 01:30:20,2025-05-07 01:30:20,7076.486,0.0,2,1,2,5,Hibernating,0.25,5036.410865288622,0.55,4664.975563973586,0.95,Very High
103647,526,1,2147.9,990.1819,859.3520369054764,0,2024-07-22 08:21:52,2024-07-22 08:21:52,2147.9,0.0,1,1,1,3,Hibernating,0.25,3437.4081476219058,0.55,3183.8992967347904,0.95,Very High
103648,403,2,4662.983,1201.7420299999999,753.1683801583724,0,2024-06-21 10:43:27,2024-11-22 09:37:01,2331.4915,0.0,1,1,1,3,Hibernating,0.4191780821917808,1796.7742402470976,0.55,1664.2621400288745,0.95,Very High
103649,103,4,8629.695,3534.44569,2970.783260497292,0,2024-04-25 06:41:29,2025-09-18 10:50:25,2157.42375,0.0,3,3,2,8,Potential Loyalist,1.4,2121.9880432123514,0.69,2883.220388434153,0.372,Low
103650,46,7,40273.424999999996,13795.645237,12483.505405133901,0,2024-02-17 10:32:08,2025-11-14 23:27:56,5753.346428571428,0.0,4,5,5,14,Champions,1.7424657534246575,7164.275900745085,0.95,17649.356505937805,0.07400000000000001,Very Low
103651,173,3,8510.782,2229.9311159999997,1718.5979706416808,0,2024-08-01 13:24:25,2025-07-10 14:27:44,2836.927333333333,0.0,2,2,2,6,Hibernating,0.9397260273972603,1828.828744268844,0.5700000000000001,1795.7319317123354,0.652,High
103652,17,3,5777.841,2420.32396,2061.846804873983,0,2024-02-17 00:07:47,2025-12-13 23:05:21,1925.9470000000001,0.0,5,2,2,9,New / Promising,1.821917808219178,1131.6903515473741,0.75,1784.3413213317972,0.08,Very Low
103653,404,2,7078.232,2791.259112,2462.746402957352,0,2024-03-09 18:00:43,2024-11-21 16:51:58,3539.116,0.0,1,1,2,4,Hibernating,0.7013698630136986,3511.337644841537,0.55,3252.376493534474,0.95,Very High
103654,468,4,19277.327,9393.812649,8760.231460945997,0,2024-03-18 21:18:22,2024-09-18 03:58:12,4819.33175,0.0,1,3,5,9,At Risk High Value,0.5013698630136987,17472.592804619064,0.69,23740.631326471714,0.95,Very High
103655,41,4,7444.295,3130.947271,2426.926354161231,0,2024-11-28 15:00:18,2025-11-19 00:31:42,1861.07375,0.0,4,3,2,9,Loyal Customers,0.9726027397260274,2495.29047681366,0.75,3934.335837021538,0.124,Very Low
103656,52,8,21326.882,9366.464934000001,7928.589078223398,0,2024-02-04 04:43:16,2025-11-08 15:50:33,2665.86025,0.0,4,5,5,14,Champions,1.7616438356164383,4500.676537405195,0.95,11087.51893800082,0.09799999999999998,Very Low
103657,123,5,29064.114,15732.284953999999,14778.046631977755,0,2025-03-27 21:51:00,2025-08-29 00:27:17,5812.8228,0.0,3,4,5,12,Potential Loyalist,0.42191780821917807,35025.889744622604,0.87,72771.15772729974,0.382,Low
103658,553,1,1125.8600000000001,308.48564000000005,227.19764179901696,0,2024-06-25 13:23:00,2024-06-25 13:23:00,1125.8600000000001,0.0,1,1,1,3,Hibernating,0.25,908.7905671960679,0.55,841.7672628653578,0.95,Very High
103659,34,6,30072.247000000003,13697.219347999999,12639.155831483547,0,2024-06-02 21:22:40,2025-11-26 03:09:08,5012.041166666667,0.0,5,4,5,14,Champions,1.4821917808219178,8527.34173473474,0.95,21007.300166740275,0.026000000000000002,Very Low
103660,109,4,8356.433,2972.286302,2378.9519469359066,0,2024-04-24 01:13:17,2025-09-12 19:23:54,2089.10825,0.0,3,3,2,8,Potential Loyalist,1.3863013698630138,1716.0424123154266,0.69,2331.647667116679,0.396,Low
103661,490,4,6300.294,2610.3272580000003,1973.6914708252762,0,2024-02-01 18:55:59,2024-08-27 05:14:21,1575.0735,0.0,1,3,2,6,Potential Loyalist,0.5671232876712329,3480.1806128078542,0.57,3417.1988351177024,0.95,Very High
